"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","establishment of localization in cell","GO:0051649","false","0.00000296240662341251","5.528355329952575","1972","190","25","63187","Q9H244,Q99835,P32297,O15118,P29275,P23975,P30531,Q14833,P21452,O95477,P30926,P29274,P22888,P43220,P25105,Q16478,Q5XXA6,P16615,Q9UI33,Q02643,P98161,Q06432,O14983,Q9Y5N1,P55085"
"GO:BP","cellular ketone metabolic process","GO:0042180","false","0.000003461157793945545","5.460778600798999","223","190","10","63187","Q9HCS2,P38435,Q9HAW9,Q9BQB6,P15538,Q8N0U8,P24530,Q9UPY5,P37058,P37288"
"GO:BP","response to wounding","GO:0009611","false","0.0000036686275577292634","5.435496375960926","557","190","14","63187","Q9H244,O00254,P38435,P21731,P55011,P29274,Q9BQB6,P0DMS8,Q9UPY5,P61073,P25116,O60353,P55085,Q9NRD8"
"GO:BP","positive regulation of peptide hormone secretion","GO:0090277","false","0.000004170344960096414","5.379828019829587","113","190","8","63187","O00254,P41180,Q5NUL3,Q9UBS5,Q5XXA6,Q02643,O14842,Q14643"
"GO:BP","blood coagulation","GO:0007596","false","0.000004284272222899769","5.368122941867463","228","190","10","63187","Q9H244,O00254,P38435,P21731,P29274,Q9BQB6,Q9UPY5,P25116,O60353,P55085"
"GO:BP","circadian sleep/wake cycle process","GO:0022410","false","0.000004851998991838283","5.314079298044359","19","190","5","63187","P49286,O43614,P30542,P17787,P29274"
"GO:BP","regulation of circadian sleep/wake cycle","GO:0042749","false","0.000004851998991838283","5.314079298044359","19","190","5","63187","P49286,O43614,P30542,P17787,P29274"
"GO:BP","positive regulation of uterine smooth muscle contraction","GO:0070474","false","0.000005097388199722103","5.292652290763403","7","190","4","63187","P30559,P25103,P21452,P29371"
"GO:BP","regulation of nervous system process","GO:0031644","false","0.000005137897113621691","5.289214596728635","116","190","8","63187","P49286,P30542,Q15822,P30926,Q13002,Q13255,P37288,P25116"
"GO:BP","coagulation","GO:0050817","false","0.000005276644144529391","5.277642193539078","233","190","10","63187","Q9H244,O00254,P38435,P21731,P29274,Q9BQB6,Q9UPY5,P25116,O60353,P55085"
"GO:BP","regulation of metabolic process","GO:0019222","false","0.0000054139141420444445","5.266488635882097","7158","190","51","63187","P47901,P41595,Q99835,P30542,Q8TDS4,P32297,O15118,P29275,P41180,P50052,P30411,Q5NUL3,P30559,P43088,P17787,P30556,P47871,Q9HAW9,P42261,P41594,O60931,P29274,P22888,P35610,P25105,P16473,P0DMS8,O15528,Q9BXA5,P24530,Q16678,Q9UPY5,P35372,P29371,Q02643,P61073,P06280,Q03431,O14842,P30988,P98161,P37288,Q9H461,P25116,O60353,P35408,P55085,Q14330,P49682,P08912,Q14643"
"GO:BP","hemostasis","GO:0007599","false","0.0000057274649905456926","5.242037556780082","235","190","10","63187","Q9H244,O00254,P38435,P21731,P29274,Q9BQB6,Q9UPY5,P25116,O60353,P55085"
"GO:BP","detection of temperature stimulus involved in sensory perception of pain","GO:0050965","false","0.000006453559057874768","5.190200711270786","20","190","5","63187","P30542,Q5XXA6,Q9UI33,P61073,Q15858"
"GO:BP","synapse organization","GO:0050808","false","0.000006565630031371913","5.182723593105391","485","190","13","63187","P11230,Q13698,P30531,Q9ULK0,P30559,P17787,P42261,P41594,O94910,O43424,P02708,Q9UPY5,P25116"
"GO:BP","circadian behavior","GO:0048512","false","0.00000702725811365267","5.153214094381331","43","190","6","63187","P49286,O43614,P30542,P17787,P29274,P41146"
"GO:BP","acid secretion","GO:0046717","false","0.00000702725811365267","5.153214094381331","43","190","6","63187","P41180,P30531,P25021,Q9UBS5,P35503,P08912"
"GO:BP","organic hydroxy compound biosynthetic process","GO:1901617","false","0.0000072918227852610905","5.137163894641093","241","190","10","63187","P47901,O60931,P22888,P15538,P25105,O15528,Q15392,Q9UPY5,Q03431,P37058"
"GO:BP","circadian sleep/wake cycle","GO:0042745","false","0.000008449645940248331","5.073161488614562","21","190","5","63187","P49286,O43614,P30542,P17787,P29274"
"GO:BP","G protein-coupled acetylcholine receptor signaling pathway","GO:0007213","false","0.000008449645940248331","5.073161488614562","21","190","5","63187","Q9H3N8,P35372,Q9Y5N1,P08912,Q14643"
"GO:BP","potassium ion import across plasma membrane","GO:1990573","false","0.00000934189854691074","5.029564853464002","45","190","6","63187","Q9H2X9,P55011,P48048,P55017,Q9UHW9,Q9UP95"
"GO:BP","rhythmic behavior","GO:0007622","false","0.00000934189854691074","5.029564853464002","45","190","6","63187","P49286,O43614,P30542,P17787,P29274,P41146"
"GO:BP","regulation of monoatomic ion transmembrane transport","GO:0034765","false","0.000009384969903758176","5.027567115760025","323","190","11","63187","Q13936,P48048,P41594,P22888,Q6W5P4,Q9Y5Y9,Q14524,Q06432,O14983,P25116,P49682"
"GO:BP","thermoception","GO:0050955","false","0.0000101707731891818","4.992646030456681","8","190","4","63187","P08100,O75762,Q13002,Q9UHM6"
"GO:BP","adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway","GO:0007197","false","0.0000101707731891818","4.992646030456681","8","190","4","63187","Q9H3N8,P35372,Q9Y5N1,P08912"
"GO:BP","regulation of synaptic transmission, cholinergic","GO:0032222","false","0.0000101707731891818","4.992646030456681","8","190","4","63187","P32297,P25103,P21452,P29274"
"GO:BP","negative regulation of transport","GO:0051051","false","0.00001154658108593109","4.937546590258212","415","190","12","63187","P49286,P30542,Q5NUL3,Q14831,Q9UBS5,P21452,Q6W5P4,P35372,Q15761,Q9Y5N1,P25116,P55085"
"GO:BP","pigment metabolic process","GO:0042440","false","0.000011574007528291643","4.936516239486343","82","190","7","63187","Q9HAW9,O60931,Q9NP58,Q9UPY5,Q9Y6L6,Q9NPD5,O94956"
"GO:BP","negative regulation of response to stimulus","GO:0048585","false","0.000012215389732901529","4.913092672272336","1648","190","22","63187","P49286,P43119,P41595,P30542,O15118,P50052,P30411,Q5NUL3,Q9GZZ6,P55011,P41594,P29274,O43424,P41146,P35372,Q15761,O60353,P25106,P35408,P55085,Q14330,Q14643"
"GO:BP","sodium ion homeostasis","GO:0055078","false","0.000012254043381315348","4.911720586527933","47","190","6","63187","Q9HCS2,P30556,P55011,P55017,Q01118,P24530"
"GO:BP","glucose homeostasis","GO:0042593","false","0.000012499683298746352","4.903100990459887","255","190","10","63187","P49286,P41180,P47871,Q7L1W4,P15538,Q5XXA6,Q9BXA5,Q9UHW9,O14842,Q99808"
"GO:BP","carbohydrate homeostasis","GO:0033500","false","0.000012974177112286898","4.886920177751263","256","190","10","63187","P49286,P41180,P47871,Q7L1W4,P15538,Q5XXA6,Q9BXA5,Q9UHW9,O14842,Q99808"
"GO:BP","cellular response to abiotic stimulus","GO:0071214","false","0.000013673265863973882","4.864127741664604","335","190","11","63187","P08100,P30411,Q7L1W4,Q13255,Q99250,P25105,P04000,Q9UHW9,P37288,Q9UHM6,P35408"
"GO:BP","cellular response to environmental stimulus","GO:0104004","false","0.000013673265863973882","4.864127741664604","335","190","11","63187","P08100,P30411,Q7L1W4,Q13255,Q99250,P25105,P04000,Q9UHW9,P37288,Q9UHM6,P35408"
"GO:BP","fat-soluble vitamin metabolic process","GO:0006775","false","0.000013969717937327323","4.854812362640218","48","190","6","63187","Q9HCS2,P38435,P35503,Q9BQB6,O15528,Q8N0U8"
"GO:BP","response to lipopolysaccharide","GO:0032496","false","0.000014099396053213456","4.8507994899243565","336","190","11","63187","P43119,P21731,P43088,O95477,P51681,P34995,P25105,O15528,P24530,P25116,P35408"
"GO:BP","response to glucocorticoid","GO:0051384","false","0.000014294908146253504","4.8448186309113375","132","190","8","63187","P32745,P25105,Q16678,Q02643,P30988,P35346,P37288,P30874"
"GO:BP","positive regulation of molecular function","GO:0044093","false","0.00001430326826628229","4.844564715833145","1097","190","18","63187","P47901,P41595,P32297,P29275,P50052,P30556,Q13936,P41594,P22888,P43220,P0DMS8,O15528,P30988,P98161,O14983,P37288,P25116,P55085"
"GO:BP","response to extracellular stimulus","GO:0009991","false","0.000016782565461633544","4.775141650142102","525","190","13","63187","P32745,P29275,P41180,P21731,Q99624,O95477,P47871,P55017,O15528,Q16678,P37288,P30874,Q13639"
"GO:BP","cardiac muscle contraction","GO:0060048","false","0.000017062972356741847","4.767945312811538","135","190","8","63187","P30542,Q13936,Q9Y5Y9,P16615,P61073,Q14524,O14983,P10253"
"GO:BP","negative regulation of organic acid transport","GO:0032891","false","0.000017520453252266067","4.756454662870457","24","190","5","63187","P30542,Q14831,Q9UBS5,Q15761,Q9Y5N1"
"GO:BP","phasic smooth muscle contraction","GO:0014821","false","0.000017520453252266067","4.756454662870457","24","190","5","63187","P41595,P21452,P24530,Q9UI33,P30874"
"GO:BP","norepinephrine transport","GO:0015874","false","0.000017520453252266067","4.756454662870457","24","190","5","63187","P23975,P30559,P29274,P0DMS8,Q9Y5N1"
"GO:BP","amino acid import across plasma membrane","GO:0089718","false","0.000017999700218988466","4.744734727914652","50","190","6","63187","Q99624,Q13255,Q9Y345,Q9UPY5,Q9UHI5,P36021"
"GO:BP","regulation of uterine smooth muscle contraction","GO:0070472","false","0.00001826429136809649","4.738397173213662","9","190","4","63187","P30559,P25103,P21452,P29371"
"GO:BP","uterine smooth muscle contraction","GO:0070471","false","0.00001826429136809649","4.738397173213662","9","190","4","63187","P30559,P25103,P21452,P29371"
"GO:BP","response to cocaine","GO:0042220","false","0.000020348825146191187","4.6914606600139575","51","190","6","63187","P30531,P30559,P17787,P42261,P29371,Q14416"
"GO:BP","regulation of cellular localization","GO:0060341","false","0.000021149986026403034","4.6746899152231265","995","190","17","63187","P49286,Q99835,Q8TDS4,O00254,P41180,P55011,P29274,P22888,Q5XXA6,Q9UPY5,P35372,O14842,O14983,P35346,P25116,P55085,Q14643"
"GO:BP","tube morphogenesis","GO:0035239","false","0.000021716974307490484","4.663200682448533","872","190","16","63187","Q99835,P41180,P50052,P21731,P30556,P55011,O60931,Q16678,P61073,Q9UHW9,P98161,Q9H461,O60353,P25106,P49682,O60241"
"GO:BP","response to molecule of bacterial origin","GO:0002237","false","0.00002409336275638477","4.618102580465754","354","190","11","63187","P43119,P21731,P43088,O95477,P51681,P34995,P25105,O15528,P24530,P25116,P35408"
"GO:BP","body fluid secretion","GO:0007589","false","0.000026003626007832785","4.58496608874479","92","190","7","63187","P30542,P30559,P41231,Q5XXA6,Q02643,Q99808,Q13639"
"GO:BP","protein localization","GO:0008104","false","0.00002906008692760252","4.536703090928512","2731","190","28","63187","P49286,Q99835,P30542,Q8TDS4,O00254,O15118,P41180,P21452,O95477,P55011,Q13002,O60931,P29274,P22888,P43220,O43424,Q5XXA6,Q9BXA5,P24530,Q15392,Q9UPY5,P35372,O14842,P98161,P35346,P25116,P55085,Q14643"
"GO:BP","telencephalon development","GO:0021537","false","0.0000293304574355791","4.532681163742985","279","190","10","63187","Q9H244,Q99835,P47898,P30559,P42261,Q99250,Q9UPY5,P61073,Q14524,P37288"
"GO:BP","signal release from synapse","GO:0099643","false","0.00002989956492735085","4.52433513110786","145","190","8","63187","P32297,Q14833,P21452,P30926,P29274,Q16478,P16615,Q9Y5N1"
"GO:BP","neurotransmitter secretion","GO:0007269","false","0.00002989956492735085","4.52433513110786","145","190","8","63187","P32297,Q14833,P21452,P30926,P29274,Q16478,P16615,Q9Y5N1"
"GO:BP","regulation of postsynaptic cytosolic calcium ion concentration","GO:0099566","false","0.000030368826897700047","4.517571983903122","10","190","4","63187","P42261,P41594,Q13255,Q14643"
"GO:BP","cellular macromolecule localization","GO:0070727","false","0.00003163724279601122","4.499801372540196","2742","190","28","63187","P49286,Q99835,P30542,Q8TDS4,O00254,O15118,P41180,P21452,O95477,P55011,Q13002,O60931,P29274,P22888,P43220,O43424,Q5XXA6,Q9BXA5,P24530,Q15392,Q9UPY5,P35372,O14842,P98161,P35346,P25116,P55085,Q14643"
"GO:BP","regulation of action potential","GO:0098900","false","0.000032430082063386285","4.4890519523559895","55","190","6","63187","P49286,P17787,P25103,Q13936,P16615,Q14524"
"GO:BP","positive regulation of protein secretion","GO:0050714","false","0.000033282810104554576","4.477780012868701","147","190","8","63187","Q8TDS4,O00254,P41180,P29274,Q5XXA6,O14842,P55085,Q14643"
"GO:BP","neuromuscular synaptic transmission","GO:0007274","false","0.000040118220081556004","4.396658343495742","28","190","5","63187","P11230,P32297,P17787,P30926,P02708"
"GO:BP","negative regulation of amine transport","GO:0051953","false","0.000040118220081556004","4.396658343495742","28","190","5","63187","P30542,Q14831,Q9UBS5,Q15761,Q9Y5N1"
"GO:BP","positive regulation of metabolic process","GO:0009893","false","0.00004049065338322179","4.392645215119996","3711","190","33","63187","P47901,P41595,Q99835,P30542,P32297,P29275,P41180,P50052,Q5NUL3,P30559,P43088,P30556,P47871,P42261,P41594,O60931,P22888,P35610,P25105,P16473,P24530,Q16678,P35372,P61073,Q03431,P30988,P98161,P37288,Q9H461,P25116,P35408,P55085,P49682"
"GO:BP","cellular response to stress","GO:0033554","false","0.0000432910179165051","4.363602202352151","1770","190","22","63187","O94759,P41180,P30411,O75762,Q99624,P47871,P43681,Q7L1W4,Q99250,Q5XXA6,Q8N0U8,Q16678,P16615,Q9UPY5,Q9UI33,P35372,Q9UHW9,Q99808,O14983,P37288,P25106,Q14643"
"GO:BP","cellular response to chemokine","GO:1990869","false","0.0000434124521735388","4.3623856821327704","99","190","7","63187","P55011,P51681,O00574,P61073,P25024,P25106,P49682"
"GO:BP","response to chemokine","GO:1990868","false","0.0000434124521735388","4.3623856821327704","99","190","7","63187","P55011,P51681,O00574,P61073,P25024,P25106,P49682"
"GO:BP","response to mechanical stimulus","GO:0009612","false","0.00004465752693674701","4.350105331140597","217","190","9","63187","Q9UGM1,Q9GZZ6,P25103,O75762,Q9UI33,P61073,P98161,Q15858,P35408"
"GO:BP","protein carboxylation","GO:0018214","false","0.0000495583576129716","4.304883094778675","3","190","3","63187","P38435,Q9BQB6,Q8N0U8"
"GO:BP","peptidyl-glutamic acid carboxylation","GO:0017187","true","0.0000495583576129716","4.304883094778675","3","190","3","63187","P38435,Q9BQB6,Q8N0U8"
"GO:BP","synaptic transmission involved in micturition","GO:0060084","false","0.0000495583576129716","4.304883094778675","3","190","3","63187","P32297,P17787,P30926"
"GO:BP","cellular component organization","GO:0016043","false","0.00005524226150821079","4.257728550577972","8151","190","53","63187","Q9H244,O94759,P11230,P08100,Q99835,P32297,Q13698,O15118,P50052,P30531,Q9ULK0,Q9H2X9,P32238,P30559,Q14831,P17787,P25103,O75762,P30556,P82251,O95477,P55011,P42261,P41594,O60931,Q7L1W4,P29274,P55017,O94910,O43424,P35610,Q16478,P16473,O15528,Q9NP58,Q5XXA6,Q15392,P02708,Q16678,P16615,Q9UPY5,Q9UI33,P61073,Q9UHW9,P98161,O14983,Q9UP95,P37288,P25116,P10253,P35408,P55085,Q9NYQ7"
"GO:BP","cAMP-mediated signaling","GO:0019933","false","0.000055311134561791356","4.257187433035594","60","190","6","63187","Q5NUL3,P43220,P41146,P35372,Q02643,P30988"
"GO:BP","regulation of cell migration","GO:0030334","false","0.000055965482980339415","4.252079743939741","934","190","16","63187","Q9H244,Q99835,P30542,P50052,P21731,P25103,P25105,P0DMS8,Q16678,P61073,P25116,P25106,P35408,P55085,Q14330,P49682"
"GO:BP","cell development","GO:0048468","false","0.00005662716470726183","4.246975182728351","2819","190","28","63187","O94759,P11230,P41595,Q99835,P32297,Q13698,Q9H2X9,P32238,Q14831,P17787,P41594,P29274,O43424,P16473,Q5XXA6,P24530,P16615,Q9UI33,P35372,Q02643,P61073,Q03431,P30988,Q9H461,P35408,P55085,Q14330,Q9NYQ7"
"GO:BP","cellular response to chemical stress","GO:0062197","false","0.00006573707289574213","4.182189637849906","304","190","10","63187","O94759,P30411,O75762,Q7L1W4,Q99250,Q8N0U8,Q16678,P16615,Q9UPY5,Q9UHW9"
"GO:BP","vitamin K metabolic process","GO:0042373","false","0.00007124707880522563","4.14723293742161","12","190","4","63187","Q9HCS2,P38435,Q9BQB6,Q8N0U8"
"GO:BP","sulfur amino acid transport","GO:0000101","false","0.00007124707880522563","4.14723293742161","12","190","4","63187","P82251,Q07837,O60931,Q9UPY5"
"GO:BP","gastro-intestinal system smooth muscle contraction","GO:0014831","false","0.00007124707880522563","4.14723293742161","12","190","4","63187","P41595,P21452,P25105,Q9UI33"
"GO:BP","ammonium transmembrane transport","GO:0072488","false","0.00007124707880522563","4.14723293742161","12","190","4","63187","Q9H2X9,P55011,Q9UHW9,Q9UP95"
"GO:BP","blood vessel development","GO:0001568","false","0.00009211685104382703","4.035660916535686","721","190","14","63187","Q99835,P21731,P30556,P55011,Q16678,Q9UI33,P61073,Q9UHW9,P98161,Q9H461,P10253,P25106,P49682,O60241"
"GO:BP","sensory organ development","GO:0007423","false","0.00009661342866828876","4.014962505145452","610","190","13","63187","P49286,P08100,Q9UGM1,Q13698,Q9GZZ6,Q13936,O60931,P16473,Q16678,Q9UPY5,O60353,Q9UHM6,Q9NRD8"
"GO:BP","positive regulation of inositol phosphate biosynthetic process","GO:0060732","false","0.00010267024731133412","3.988555391851322","13","190","4","63187","P47901,P22888,P25105,Q03431"
"GO:BP","regulation of norepinephrine secretion","GO:0014061","false","0.00010267024731133412","3.988555391851322","13","190","4","63187","P30559,P29274,P0DMS8,Q9Y5N1"
"GO:BP","multicellular organism reproduction","GO:0032504","false","0.00010483776806619262","3.979482233498563","978","190","16","63187","P32745,P48039,P30559,P25103,P22888,Q9Y5Y4,P25105,Q86W24,O15528,P24530,P41146,Q16678,Q02643,Q15761,P37288,P30874"
"GO:BP","regulation of circadian rhythm","GO:0042752","false","0.000108701154168493","3.963765844631768","113","190","7","63187","P49286,O43614,P30542,P17787,P29274,P41146,Q9UHM6"
"GO:BP","potassium ion homeostasis","GO:0055075","false","0.00011193459476550482","3.951035668665597","34","190","5","63187","Q9H2X9,P55011,P55017,Q9UHW9,Q9UP95"
"GO:BP","regulation of cardiac muscle cell contraction","GO:0086004","false","0.00011193459476550482","3.951035668665597","34","190","5","63187","P30542,Q13936,P16615,Q14524,O14983"
"GO:BP","regulation of insulin secretion","GO:0050796","false","0.00011286739498987866","3.9474314984742285","172","190","8","63187","P49286,O00254,P41180,Q5XXA6,O14842,P35346,P55085,Q14643"
"GO:BP","cellular component organization or biogenesis","GO:0071840","false","0.0001286368572651935","3.890634578740657","8361","190","53","63187","Q9H244,O94759,P11230,P08100,Q99835,P32297,Q13698,O15118,P50052,P30531,Q9ULK0,Q9H2X9,P32238,P30559,Q14831,P17787,P25103,O75762,P30556,P82251,O95477,P55011,P42261,P41594,O60931,Q7L1W4,P29274,P55017,O94910,O43424,P35610,Q16478,P16473,O15528,Q9NP58,Q5XXA6,Q15392,P02708,Q16678,P16615,Q9UPY5,Q9UI33,P61073,Q9UHW9,P98161,O14983,Q9UP95,P37288,P25116,P10253,P35408,P55085,Q9NYQ7"
"GO:BP","sodium-independent organic anion transport","GO:0043252","false","0.0001434000934382471","3.8434505656856395","14","190","4","63187","P46721,Q9Y6L6,Q9NPD5,O94956"
"GO:BP","norepinephrine secretion","GO:0048243","false","0.0001434000934382471","3.8434505656856395","14","190","4","63187","P30559,P29274,P0DMS8,Q9Y5N1"
"GO:BP","renal system process involved in regulation of blood volume","GO:0001977","false","0.0001434000934382471","3.8434505656856395","14","190","4","63187","P30542,Q9HCS2,P25116,P55085"
